id,review,category,human_truth,validation_status,llm_child,llm_pet,llm_handicap,bert_child,bert_pet,bert_handicap,kw_child,kw_pet,kw_handicap
35001,"Resort is well taken care of, staff is realy friendly. Food, services, beach is more than great. We were in October and sea was about 24 degrees celsius. Very happy with everything. Only thing I can think of, but this is not concerning hotel, is better road connections, that is faster roads to different places on Mallorca. Would love to go to Cap Formentor, Sa Calobra etc., but did not want to drive with children(infant and 3 year old) for more then 1,5h each way. But did a trip to Platja des Trance, Palma (La Seu and Centre) Palma Aquarium, Marineland, Valldemossa was great, well worth it. Anyway, would recommend hotel to families more than couples.",child,1,agreed,1,0,0,1,0,0,1,0,0
3034,"Our family of 5 stayed here in a 2 bedroom suite on the first floor. We love Staybridge Suites for the large rooms bathrooms and comfy beds, and this one was great as well. We typically stay at places that include breakfast because it's so easy when traveling with kids, and this breakfast was GREAT. Bacon sausage, eggs,... More",child,1,agreed,1,0,0,1,0,0,1,0,0
16390,"This hotel is very convenient to all kinds of shopping and right off the freeway. Our room was clean. Our kids were happy to swim in the pool...it closed at 10 and was nice for getting their energy out after being in the car for a while, but the lighting wasn't great and I couldn't tell if the pool water... More",child,1,agreed,1,0,0,1,0,0,1,0,0
27412,For the price it was great.The staff was very helpful and accomidating. I reccomend it to any family on a budget!,child,1,agreed,1,0,0,1,0,0,1,0,0
12996,The staff was very friendly helful. The amenities were great very family-friendly! A great sized hotel room loved the balcony! Our room had some major stains on the carpet but overall my stay was great! I will definitely be returning!,child,1,agreed,1,0,0,1,0,0,1,0,0
27016,I love visiting VB and really enjoy Thai hotel. The staff is friendly. The rooms are great. Free delicious breakfast. The kids enjoy the pool. The rooms all face the ocean and have a great view. Definitely would recommend for family or a couples outing.,child,1,agreed,1,0,0,1,0,0,1,0,0
18882,"Beds are rock hard, pillows are flat, linens are extremely thin and cheap. Did not sleep well at all. Carpeting in room looked dirty. The kids enjoyed the big slide but the water in the pool was cloudy. There were only 4 tables in the pool area that were occupied and not enough chairs, so my husband and I had... More",child,1,agreed,1,0,0,1,0,0,1,0,0
19153,Clean chain hotel close to the fun of historic Galena. Price is good. Hotel is clean. Water park great for kids.,child,1,agreed,1,0,0,1,0,0,1,0,0
30818,My wife and I stayed here in April for SW Celebration and Disneyland. The suite was very comfortable for two people but might be too small for a larger family. The walk to the Anaheim Convention center was too far for us so we parked across the street and afterwards walked to the Disneyland park. I would definitely stay there... More,child,1,agreed,1,0,0,1,0,0,1,0,0
12987,"This venue is absolutely gorgeous and the staff were professional, readily available and a pleasure to work with. Julie Stanfield was our onsite coordinator. She did an amazing job and I couldn't have asked for a better person to make our wedding day perfect. Any request we had... Read More she made it happen and even worked with us to stay within our budget rather than encourage us to spend beyond our means. She made herself and the venue available for the rehearsal which was very comforting. rnrnOne great thing about the venue is that guests can lodge onsite or find nearby Vacation Rental By Owners which made a big difference in how late people stayed at the reception. We had several families with small children at our wedding and the venue did a great job accommodating those families with high-chairs, booster seats, kids meals and even a children's play center.rnrnOur guests consistently remarked on how beautiful the venue was. I wholeheartedly recommend this venue.",child,1,agreed,1,0,0,1,0,0,1,0,0
932,"The food was great, the service was very inconsistent. Staff are generally very nice and friendly but often got orders wrong, forgot about requests or got us completely different items. This was a challenge given we were traveling with an infant. The front desk staff and concierge services were inconsistent and inflexible as well.",child,1,agreed,1,0,0,1,0,0,1,0,0
2507,"Evelyn and Jorge provided remarkable customer service. They are both a great asset to DoubleTree by Hilton Hotels. It was a pleasure staying here, we will be sure to recommend this hotel to our friends and family. A job well done! -Maggie AND Ashley",child,1,agreed,1,0,0,1,0,0,1,0,0
29767,Only stayed two nights and it was convenient to the airport and to family,child,1,agreed,1,0,0,1,0,0,1,0,0
13517,My room was very comfortable. Any employees we spoke to were very nice and helpful. My daughter had a blast in the pool.,child,1,agreed,1,0,0,1,0,0,1,0,0
34352,"This place had everything we could want. Room was spotless and adequate...not fancy but certainly met our needs in good order. Had a nice view of the ocean from the living room and the lanai and yes, we did see whales from our room. Pool was clean, after ten the place was SILENT, close enough to walk to many restaurants and bars, and overall we were very satified. No housekeeping so tell the kids to pick up after themselves. Rates were fair and the staff was very friendly. We'll be back.",child,1,agreed,1,0,0,1,0,0,1,0,0
21633,"convenient location to family, though not the greatest neighborhood.",child,1,agreed,1,0,0,1,0,0,1,0,0
8259,"An average cheap hotel, but if you have children you will have to pay extra if you order online. We had a 17 and 12 year old kids, but they count as adults.",child,1,llm_validated,1,0,0,1,0,1,1,0,0
28055,"I've stayed at many Holiday Inn's, they are very family oriented. This hotel had a good location, the only thing we were not a fan of was the dating of the hotel. Everything - especially hallways were extremely outdated. The staff was friendly - highly priced for the hotel you were getting. However, in that area, there really weren't many hotels to choose from.",child,1,llm_validated,1,0,0,0,0,0,1,0,0
15875,This was our first time at the hotel. We will be staying again in the future! Swimming pool was wonderful with salt water and the room was perfect for our needs. Can't wait to share this with my friends and family again! :-),child,1,agreed,1,0,0,1,0,0,1,0,0
3546,"My family had to travel and we all stayed at Holiday Inn, Warren Pa.  We had 5 rooms.  And we all had a great time.  They enjoyed the swimming pool.  And, I just chilled by the pool and watch them all.  They staff was great. Room were great.  If, we forgot something, they brought it to our rooms.  Plenty of towels, the beds were big and great to sleep in.  I didn't heard any noise from the rooms on ether sides of us.  And, the food was good.",child,1,agreed,1,0,0,1,0,0,1,0,0
15747,"I stayed here with my family. Staff is very courteous and kind. Very clean rooms. By far my best hotel stay regarding their service. I would definitely recommend to anyone.bed was very comfy.again really good hotel.We are so glad to hear you enjoyed your stay with us. Thank you for recommending our property, we welcome you back on your next visit to Somerset.",child,1,agreed,1,0,0,1,0,0,1,0,0
16658,Nice size room. Fit our family of 5 perfectly,child,1,agreed,1,0,0,1,0,0,1,0,0
15613,"I have stayed at this particular hotel on several occasions. And I will be back in the near future. Great place if you have dogs. Very pet friendly. Cracker Barrel right next door, what else do you need. My Grand kids loved the pool. Internet was a hit or miss.",child,1,llm_validated,1,1,0,0,1,0,1,1,0
16795,"We frequent the hotels on this strip often and the Holiday Inn Express is one of the nicest. Rooms are generous in size and consistently clean. Paula at the reception always makes us feel welcome and at home. The kids love the pool, although a tad small. work out room has two treadmills and an elliptical - okay for this... More",child,1,agreed,1,0,0,1,0,0,1,0,0
20987,"My wife and infant daughter travelled across country following my post deployment leave. We travelled from California to West virginia. We were very pleased with the accommodations at this hotel. Everything was prefect, clean, and just simply amazing. Thank you for making our stay comfortable!",child,1,llm_validated,1,0,0,0,0,0,1,0,0
19150,"I took my kids on the weekend before school started. We were all very very pleased with our experience. The staff goes out of their way to make you feel good and takes care of any needs possible. The room was fine and had a separate sitting area, which was great when the kids went to bed. We were all very surprised by the AWESOME pool! Seriously, an indoor water slide It was such a treat for my 6 and 8 year olds. I would never hesitate to recommend this hotel to my friends, and we will definitely be back again soon.",child,1,agreed,1,0,0,1,0,0,1,0,0
17962,"We had a great stay considering the circumstances. We were traveling to Cologne to see family, but at the last minute we were not able to stay with them. So we booked a room via Hotels.com at Hotel An der Philharmonie, but apparently the room was simultaneously booked twice, and when we arrived to the hotel, there was no single room available that could accommodate our family. Luckily the owner, Mrs. K was actually managing the front desk due to an employee being ill, and she gave us 2 rooms for the price of 1 room in a little used suite used for groups. She was very nice and even gave chocolate bars to the kids in the morning. Although the hotel is not in the best part of town, it is very close to the Dom and Hauptbahnhof. The rooms are dated, but it is a very comfortable hotel.",child,1,agreed,1,0,0,1,0,0,1,0,0
35013,"Hotel amenities were excellent apart from the entertainment especially for children, catered mainly for german guests",child,1,agreed,1,0,0,1,0,0,1,0,0
25709,"The rooms are always clean and fresh! Linens are crisp and cool. Even with the allowance of pets, the hotel is very quiet and peaceful. LOVE being able to take the kids over to the indoor pool too!!! We will continue to stay as often as possible!",child,1,llm_validated,1,1,0,1,0,0,1,1,0
25703,This Very spacious well equipped 2 bdrm suite 10 steps from elevator with full fridge and stove was the perfect stopover for our family of 5 after travelling all day from Lincolnville Maine. Complimentary gift and Fresh fruit were available at check desk. Would definitely stay here again without shopping for availability. Excellent warm buffet breakfast served until 10am was very enjoyable. Great experience.,child,1,agreed,1,0,0,1,0,0,1,0,0
22958,"Family friendly, courteous staff, clean hotel. Two pools, hot tub, arcade room, and nightly bonfires kept us all busy. Very touristy area, so traffic is tough in the summer, but otherwise a great place to stay.",child,1,agreed,1,0,0,1,0,0,1,0,0
25697,"This was Christmas away from home so that we could spend time with children to fae away to travel to our home in Pennsylvania. The apartment was clean, the beds comfortable, the area quiet. My only complaint was that the apartment was advertised to accommodate 6 people. However, there was only enough silverware and dishes for 3.",child,1,agreed,1,0,0,1,0,0,1,0,0
19147,We called for an early check in.we were traveling with extended family and had 3 separate reservations. Kelly was very accommodating and even arranged for all 3 of our rooms to be on the same floor. The rooms were quite large and very clean. The pool area was great and the breakfast was fresh and hot. I have never seen... More,child,1,agreed,1,0,0,1,0,0,1,0,0
12460,The kids loved Nickelodeon Universe and we loved the suite with the kids as it gave us privacy and the kids had a seperate room to sleep. Kitchen was helpful as it save us lots of money!!,child,1,agreed,1,0,0,1,0,0,1,0,0
21895,"Hotel is surprisingly quite large and was very busy. Lots of kids taking advantage of the pool if you want to avoid noise, stay away from there. Not particularly modern but fine for short stay. Room is fine, small bathroom and sink outside the bathroom. Good closet and hanging space. Heating fine.",child,1,agreed,1,0,0,1,0,0,1,0,0
4850,"My wife and I stayed a week with our Granddaughter, to show her the nations capital. We were very happy with this hotel. The staff was friendly and helpful. They went out of their way to be friendly to Haley, especially the Doorman. She is 10 years old and loved it. The hotel was in beautiful condition. One exception, a small piece of marble was missing in one corner of the bathroom floor. Hardly noticeable but, I noticed. The pool was great and had a lifeguard, awfully nice when traveling with a child. I missed having a spa but the work-out room was nice. Doggy Happy Hour in the courtyard (yes lots of real dogs) was a hoot. I would definitely use this hotel again. Both comfortable and convenient.",child,1,llm_validated,1,1,0,1,0,0,1,1,0
19406,"Very pleasant surprise Arrived at hotel a little earlier than anticipated on Friday. A quick call to the hotel assured us there would be no problem with an early check in. The front desk clerk, Mary, was very polite and helpful both on the phone when I made reservations as well as in person. It appears this facility may no longer be affiliated with Day's Inn. It's now listed as Englewood Inn Suites. I have to admit I was a little nervous about booking there from the previous reviews. Something must have changed since the last negative one in Oct of last year. While Englewood Inn Suites is still not a five star hotel it is a nice place to rest your head. Rooms were a nice size, very clean with updated furnishings. Plenty of towels and toiletries. The only complaint I had is that the beds were a little on the small side. We had 2 double beds in our room. But that wasn't really that big of a deal. The hotel has a pool. My daughter and I enjoyed that both days we were there. Beaches are about 5 minutes away, there's grocery stores and a Wal-Mart nearby but not many chain restaraunts to choose from. Overall, our stay at the Englewood Inn Suites was a very pleasant surprise",child,1,llm_validated,1,0,0,0,0,0,1,0,0
16783,"Staff were unhelpful except for room cleaners who couldn't have been nicer. Rooms OK, cleaned daily. Outside areas nice, close to the beach but not really good location for walking around with small children. Breakfast very limited, muesli only on 3 of the 10 days we stayed and you are not allowed to take your own food or drink into the hotel or grounds. People were smoking in the dining room at breakfast time, and staff took no notice when complaints were made. Receipts were not given at poolside for any drinks etc. which were charged to our room so you had to keep a tally of what had been ordered. This was our 8th time in Bali, and we thought we would try somewhere different but won't do that again. On the whole, as cheap hotels go it wasn't too bad but we would not go back there again. We prefer to pay a little more and have much better facilities, friendlier staff etc.",child,1,agreed,1,0,0,1,0,0,1,0,0
23077,"Bayside Resort Hotel was a clean, family oriented hotel. The indoor and outdoor pool was maintained very well. The staff was helpful and eager to make our stay as pleasant as possible. The kids enjoyed the arcade and fire pit as well.",child,1,llm_validated,1,0,0,0,0,0,1,0,0
33176,"My 11 year old son and I stayed one Saturday night. The staff was friendly, every front desk staff person and each employee we crossed paths with in the halls greeted us with a hi and a smile. The hotel was clean, sunny and had a great atmosphere. I selected this hotel for it's location and for the pool. The pool was great. The room was awesome, everything in the room was clean and well appointed. We would stay here again if in the area.",child,1,llm_validated,1,0,0,0,0,0,1,0,0
14952,Excellent hotel close to Stewart airport and perfect for any OCC American chopper fan / Paul Jr follower. I stayed wide family here and the staff were very friendly and helpful. The buffet breakfast was more than adequate for anyone,child,1,llm_validated,1,0,0,0,0,0,1,0,0
12472,"Quick family get away. Right across the street from Mall of American and the rail system. Rooms need to be updated. Hide away bed was NOT comfortable, but the master bed was nice. Pool was nice too. Rail system to take you downtown was right across the street with a quick 5 minute walk to get to. Mall of American was also right across the street. Bloomington Premium Outlet Mall was a quick 10 minutes or less away with easy on and off access to it.",child,1,agreed,1,0,0,1,0,0,1,0,0
23348,"Wonderful Inn in a quaint river town. The room was spacious (even with 2 queen beds in it), and clean. My toddler enjoyed the pool. Continental breakfast had a nice selection as well. Would definitely stay again.",child,1,agreed,1,0,0,1,0,0,1,0,0
539,"traveling with just myself and 2 small kids and the staff was helpful and kind,the food in the rest. was great and affordable.",child,1,agreed,1,0,0,1,0,0,1,0,0
2114,came here for a conference and brought the kids. they have a indoor pool which the kids enjoyed. The rooms were comfortable and nicely appointed. my kids ordered room service and loved the pizza and ice cream. my mom had a Caesar salad which she said was good. the staff is friendly and nice. we had breakfast at the riverfront... More,child,1,agreed,1,0,0,1,0,0,1,0,0
13645,"found a huge dead cockroach on the bathroom floor and bugs in the bathtub. My room was for 2 adults and 3 children, and there were only 2 towels . the staff at the front desk were not warm and friendly, however they did provide my request of additional towels and pool towels",child,1,agreed,1,0,0,1,0,0,1,0,0
5782,"The hotel location is great and within walking distance to everything. The service was not up to what is expected for a Monaco hotel. When we arrived, it was raining and we had to wait out by our car for the valet and bellboy to come out. They weren't busy at all; they were just standing around. On several occasions, there was no one available to open the doors or they were just standing around talking. The first night, we had problems with kids in the swimming pool after midnight making noise and running around. We tried to call downstairs but the room phone didn't work so we had to use our cell phone. After the call was made, the noise stopped after a while. The next morning, the toilet wouldn't flush. We advised the front desk and they fixed the toilet and looked at the room phone. When we mentioned all of this to the person checking us out, they comped us for one night of parking. Honestly, we were expecting more than that, but it was a nice gesture. The room was nice but not very big.",child,1,agreed,1,0,0,1,0,0,1,0,0
6955,"Within walking distance (15 min) to Universal Studios, surrounded by places to eat including a really great Mexican restaurant at the end of a strip mall across the street. A corner store,Starbucks, 7- Eleven, Fast food, buffet, bar and CVS are close by. Hotel is on the Green Trolley path (G2) and on the bus route so it was VERY convenient to get to Sea World and Aquatica instead of renting a car. The pool was clean ( but warm). Building was secure with key cards at all entries. Hotel room was clean. Families stayed there and it was pretty quiet. It is no frills so don't expect the fancy toilet paper and pancakes for breakfast ( unless you make them), but you can save money for your family by cooking pizza in the stove or pasta on the range, use the microwave, fridge ( w/Ice tray) and the dishwasher. The manager was very hospitable and friendly and we liked her a lot. There were a few things wrong with our room and she did her best to make the situation right and we appreciated it. Its the people that make the business. We'd come back.",child,1,agreed,1,0,0,1,0,0,1,0,0
35796,"We and our 2 families (10 of us) just returned from a week's stay in the Amazing Views 5 bedroom cabin. It was clean spacious and beautiful. The view was truly incredible. Kids enjoyed the arcade machine, billiards and hot tub. Theater room was like being at the movies. I highly recommend it. Worth the money. J. Anderson",child,1,agreed,1,0,0,1,0,0,1,0,0
34361,"The location of Kona Reef is excellent. You can walk to many great restaurants and bars. They have a beautiful pool and jacuzzi and a great outdoor BBQ cooking area (They cleaned the gas grills every morning). The sunset views from both our lanai and the pool area were spectacular. The room itself was O.K., a little dated, small but functional. We had two adults and two kids, but there was enough room for all. The bathroom and kitchen was well equipped, nothing fancy but adequate. There was always plenty of parking close to the room. The only real negative for me was the occasional slamming of doors from all the units. The inner walkways amplified any voices or footsteps. The noise of guests coming and going could get a little loud in the morning. Overall a great place for a family to stay.",child,1,agreed,1,0,0,1,0,0,1,0,0
27281,"The staff at this hotel go above and beyond normal expectations to make your stay comfortable. Would recommend this hotel to anyone staying in the area. The pool is good for kids. The bistro is very convenient for meals. Rooms are spacious, clean and very comfortable. You won't be disappointed if you stay here. I would recommend this hotel over... More",child,1,agreed,1,0,0,1,0,0,1,0,0
30559,The pool was closed. This was a disappointment to our family. This was something we looked forward at the end of the day.,child,1,agreed,1,0,0,1,0,0,1,0,0
32128,"My husband and I, along with our 4 kids stayed here for spring break last week. The hotel/condo had pros and cons. I'll start with the pros. It was located on a nice, quiet part of North Myrtle Beach. Away from all the craziness on the grand strand. The staff was friendly and able to get us checked-in 2 hours... More",child,1,agreed,1,0,0,1,0,0,1,0,0
11942,"I stayed here 2 nights with my 2 elderly parents and 2 children (ages 8 and 15.) The first night we stayed in The Cottage. It is basically a small 2 bedroom apartment that has a bed in each of the 2 bedrooms, plus one in what was the living room. It has a kitchen and a bathroom and was... More",child,1,agreed,1,0,0,1,0,0,1,0,0
24390,"My family I stayed here two days for a wedding. The room was clean and our stay was great. The staff was exceptional. Thank you very much Martiza (for watching my girls as I ran outside to grab a couple of items), David (for bringing up more towels without hesitation) Michael (for checking to see if any soup... More",child,1,agreed,1,0,0,1,0,0,1,0,0
30952,"This was a standard Marriott Suites hotel, but the staff and service put it way over the top! We stayed here for a week with our son, his wife, and 2 year old grandson for a Disneyland vacation. We had requested rooms near one another and based on a tip I had seen here, requested a higher floor facing the... More",child,1,agreed,1,0,0,1,0,0,1,0,0
28195,"Although our room was large enough for our family and was noted to have been cleaned, the blankets had stains on them. We also had a lot of trouble with the bathroom. It was fixed the next day, but an inconvenience the first day of our stay. As we were checking out another couple was complaining to the front desk of a similar incidence. There also seemed to be people that just hung out in the parking lot, which made us uncomfortable.",child,1,agreed,1,0,0,1,0,0,1,0,0
15345,"Me, my fiancï¿½ï¿½e, our toddler and family friend all stayed a week in Newburgh at this hotel. We came to do visit family and spend most of our time in NYC. It was only an hour from the city. We checked in late our first night and the women at the desk was extremely friendly.. I believe her name started with an S or something. Our stay was great. We enjoyed our cozy room. Everything worked fine. Everything was decently clean and comfortable. My only complaint was a few of the housekeepers were very rude and acted annoyed if we were still in our room when them came to clean and asked to come a bit later. As well as a few of the mornings when we went to enjoy the free breakfast, some housekeepers sat and watched what we did and what we ate and how much we took. I was even told that I took ""too many plates"" when I actually needed them since I was bringing food back for my daughter and fiancï¿½ï¿½e. And while we ate I was stared at and talked about. Another quick thing was they don't have any working cribs for guests who need them which definitely caused issues when it came to sleeping at night. But other than that everything was great.",child,1,agreed,1,0,0,1,0,0,1,0,0
8015,"My family of four stayed at the Wine Valley Lodge for 3 nights. We liked this place because it fit our budget and the location is excellent - easy access to the highways for Napa and Sonoma wine valley drives, and 5 minutes to downtown Napa for restaurants, cafes and shops. There is also a CVS on the corner within walking distance and across the boulevard from CVS there's a shopping strip with a supermarket, pizza restaurant, laundromat, and other conveniences. We have no complaints about the motel-style Wine Valley Lodge. Our room was clean, the 2 Queen sized beds were very comfortable, our mini-fridge and TV worked just fine, and we appreciated the heated outdoor pool and the free daily continental breakfast, served 7am - 10am. The front desk staff and the housekeeping staff were courteous and friendly too.",child,1,agreed,1,0,0,1,0,0,1,0,0
3945,"It was horrible, the room was not clean,and the AC didn't work had to call for help. Then gave my kids a room someone else was in.",child,1,agreed,1,0,0,1,0,0,1,0,0
22815,"The location is excellent and makes it easy to travel to all parts of Dallas. Loved the 2 bedroom suite - I wish this were an option at more hotels. It is very spacious and clean - perfect for our family. Also love that this location permits pets. Other than a delay at check-in due to a missing desk clerk,... More",child,1,llm_validated,1,1,0,1,0,0,1,1,0
35409,We booked the hotel for the pool. My children and I went to the pool ready for a swim and found the pool room very cold (perhaps 55 degrees). We asked thedesk personell and she told us they were closing the pool the next day so that was as good as it got. The water temperature was too cold for a swim. Please know that we are accustomed to swimming in the frigid waters of the gulf of Maine. We went in the hot tub only to have a traffic of employees come through to open the door to the outside (20 degrees) for a smoke break. The smoke and cold came into our area and this ended our pool experience.,child,1,agreed,1,0,0,1,0,0,1,0,0
27659,The hotel is not upto US standards. The room is filthy & smelling. May be ok for young guys to come on trip; but definitely not for a family. Hotel has to make up on the rooms. It is very disappoining.,child,1,agreed,1,0,0,1,0,0,1,0,0
30806,"I am going to preface this review by saying that my wife and I are hotel snobs, and we travel a great deal. We have stayed in the Anaheim area a number of times, and the Anaheim Marriott Suites is always our preference! We recently stayed at this property, as our family was visiting Disneyland. We were lucky to have... More",child,1,llm_validated,1,0,0,0,0,0,1,0,0
35802,My family and I stayed in the Knocking on Heavens Door cabin. Oh my Lord the view and amenities met my expectations BUT succeeded my family's. Customer Support was top notched and very willing to assist with anything at anytime. We are going back soon!,child,1,agreed,1,0,0,1,0,0,1,0,0
19156,This hotel was neat and clean and our stay included a complimentary breakfast that offered a good variety of food. The staff was very helpful and friendly- answering all of our questions about tourism opportunities. Our family would certainly stay at this hotel again when in the area,child,1,agreed,1,0,0,1,0,0,1,0,0
15878,"Stayed here with the kids. Room was a great size, loved the pool and breakfast! Staff was friendly and helpful. Room could have been cleaner but the staff got right on it. My husband stays at this location on business frequently.",child,1,agreed,1,0,0,1,0,0,1,0,0
22556,"What I liked best was the refrigerator and microwave in the room. That was nice. The breakfast was okay, very basic. I didn't like that it was across the street from the toll station, but was relatively quiet considering. The carpet though looked like it hasn't been professionally cleaned in some time. My child was barefoot and after 30 minutes her feet were black with dirt.",child,1,llm_validated,1,0,0,0,0,0,1,0,0
13377,"Editorial Review Family-friendly inn features 16 rooms, game room, swimming pool, continental breakfast, all near Lake Placid and Whiteface ski resort.",child,1,agreed,1,0,0,1,0,0,1,0,0
32524,"This hotel has a large beautiful pool, which is the reason I booked it. My son is recovering from surgery and some of his therapy is done in a swimming pool. As it turned out, our schedule didn't allow him to even use the pool. The property also has lovely grounds with landscaping and fountains, and was in a nice neighborhood for me to take a walk. It is an older property, though, which means noisy elevators, small bathrooms, thin walls, etc. Redocorating doesn't change any of that. We had the wheelchair accessible room with a roll in shower that worked well for my son. There was enough space in the room to include a small refrigerator and microwave but they didn't. I guess they want you to order from room service, but that closes at 9:00 pm. Hello Despite the positives of the property, it really didn't meet our needs and I won't choose to stay there again.",child,1,llm_validated,1,0,1,0,0,1,1,0,1
30943,"Great, fun experience for kids to learn cooking and enjoy their own meal. Hany Ali was so sweet and attentive and shared great stories about his travels around the world. We made different types of pizzas- they were all delish!",child,1,llm_validated,1,0,0,0,0,0,1,0,0
23470,"We are a family of 5. We had a king suite with pull-out sofa bed. The room was clean and well maintained and fully stocked with everything we might need in - kitchenette had all dishware, stove, microwave, coffeemaker. The beds were large and comfortable. The complimentary breakfast was nice - eggs, yogurts, pastry, waffles, coffee, etc. The hostess was always there to clean up and replenish the food. The location was somewhat away from the downtown (10 min drive), but conveniently close to a nice hike up the Pilot Butte. We would definitely recommend this place to a friend.",child,1,llm_validated,1,0,0,0,0,0,1,0,0
23726,"My family of five were on a grand adventurous road trip of the American West and this was one of our stops. Since we stayed at so many places in the course of 3 weeks, it makes it easy to compare hotels. Pros - What a beautiful location! We wished we could have stayed here longer. The hotel is a... More",child,1,llm_validated,1,0,0,0,0,0,1,0,0
11802,"The last time my wife stayed in the area was about 2 years ago and we'd stayed at a different motor lodge a couple miles up the road on route 28. This time we were traveling with our one-year-old child and the last place wasn't the nicest so I decided to spend a little more money to try to get something a little nicer. Wrong. It's an old fashioned drive-up motor lodge. Our room smelled so strongly of bleach when we arrived, I wondered what that smell was covering up. I had a partial answer soon after when I opened the curtains to discover a pair of dirty mens underwear on the floor behind them. The sliding glass door didn't lock other than a big wooden stick which didn't leave me with a lasting sense of security. Speaking of security, none of the keys worked right. The key to open the door to the hallway and the room both required a considerable amount of jiggling to free the lock. I feel badly for anyone stayed near the outside door as it slammed behind with huge BOOM. The TV was one of the old-school standard def models from 20 years ago and was pretty representative the place in general. It was probably last renovated many years ago and it's very tired now. They installed a drop ceiling in the bathroom and for some reason the tub was about a foot off the ground which left my head about an inch from the ceiling. The mattress was old and was about as luxurious as sleeping on a park bench. If you stayed here and loved it, great. I will not be back.",child,1,llm_validated,1,0,0,0,0,0,1,0,0
14458,"We just stayed at Bayshore for 9 nights, and had a great time. I wondered if staying on the marina side would be as nice as oceanfront, but it was great and a perfect fit for my family. The pool is a nice size with a deeper end, and the water temp was warm and pleasant--almost too warm on a... More",child,1,agreed,1,0,0,1,0,0,1,0,0
13398,"This place is perfect for kids. The pool area is really nice, as is the arcade. Our little gal really loved it. The front desk folks were very accommodating, and the food and happy hour specials were great.",child,1,agreed,1,0,0,1,0,0,1,0,0
17206,"Though the installations are a bit worn out, the hotel is clean and the staff is very friendly. Free parking and a great location was also very appreciated. We got a room for four people, with a small fridge, a microwave oven and an iron, which was exactly what we needed in our long stay with small kids. Also, there... More",child,1,agreed,1,0,0,1,0,0,1,0,0
17730,Great! Staff allowed me to bring family over for pool and breakfast (who were not staying in hotel ). Very welcoming!,child,1,agreed,1,0,0,1,0,0,1,0,0
16417,"We stopped here late at night during a cross country family road trip with young kids. We called ahead and picked a king suite that had a separate room and a pull out couch. However, the requested suite actually only a wall that went 1/4 of the way across the room. We were disappointed the actual room didn't match what... More",child,1,agreed,1,0,0,1,0,0,1,0,0
26894,"I genuinely had no complaints while staying here, other than the young kids in the pool/spa area. The parents didn't really watch, and no staff were supervising the area to give reminders about horseplay, diving, etc, so adults were splashed and crowded at times. Everything! Breakfast was great, the beds were comfortable, and our room overlooked the beach (literally steps away). The staff were amazingly attentive (my aunt slid in the bar area and was immediately surrounded by 3-5 staff including the manager, all assisting and asking her if she was ok or needed anything). During breakfast, there was a sweet woman making multiple rounds, checking in on everyone and everything. The food at the bar was great. Our rooms were large and very clean. Despite being on the beach, there was no musty smell or sand in the rooms. Our balconies were great and gave us a free first class seat to the fireworks show just a few hundred yards from the hotel. Definitely recommend this place!",child,1,llm_validated,1,0,0,0,0,0,1,0,0
30836,A family vacation to visit Disneyland. This hotel is a good location and represents good value.,child,1,agreed,1,0,0,1,0,0,1,0,0
22184,"We cooked meals, swam, eat their breakfast, and even played basketball! With two young kids and in the area to see family, it was important to save money and kept them busy. We cooked lunch and dinner their and the kids played ball and went swimming! The pool was bigger then the most IN-DOOR pools.",child,1,agreed,1,0,0,1,0,0,1,0,0
22318,"The room was very clean, and the children just loved the Giant size Texas Waffle. The people were very friendly.",child,1,agreed,1,0,0,1,0,0,1,0,0
23759,"Our family was so impressed with Zion National Park and the Cliffrose Lodge and Gardens that we are already making plans to return here, and we live 13,500 km away from Utah! The staff and service were excellent, the room was clean, the beds were comfy, the meals were good and we had our own private balcony. However the showpiece... More",child,1,agreed,1,0,0,1,0,0,1,0,0
17456,"One night stay before boarding cruise. Hotel and room were OK, however the neighborhood was really bad. Kids enjoyed the pool",child,1,agreed,1,0,0,1,0,0,1,0,0
3180,"Comfortable stay. My family of 5 had the pool area to ourselves, felt like it was our own private pool.",child,1,agreed,1,0,0,1,0,0,1,0,0
13008,Needed place of beautiful scenery and fun place for the kids,child,1,agreed,1,0,0,1,0,0,1,0,0
5779,"Really enjoyed this conveniently located hotel on arguably the best street in Alexandria.It might not be as close to the Metro as some of the big name hotels but being closer to the waterfront was nice and there's a bevy of fine dining, pubs and such to keep the entire family happy.",child,0,llm_validated,1,0,0,0,0,0,1,0,0
18090,"I first visited Innsbrook for business in 1973 when it was a relatively new and very prestigious resort. While it has become a bit smaller in size due to Belcher Road cutting into the property, it is as nice as I remembered it. This trip was for a family event and I was delighted to see it as an offering at a very competitive price. I only wish I had had more time to enjoy the amenities like the spa and the pool. Next time!",child,0,agreed,1,0,0,1,0,0,1,0,0
3674,"Return every year same time for family reunion type function. Stayed at pretty much every thing descent in Dublin. I have found that this hotel as of July 2015 still is the best stay hotel in Dublin, GA. Not to mention the Long Horns restaurant literally a very short walk away. Zaby's and Taco bell.. Many other options available with... More",child,0,agreed,1,0,0,1,0,0,1,0,0
